45499,2006,0,15,16,,,,,,,
45501,2006,4,7,14,,,,,,,
45503,2006,7,,,,,,,,,
45506,2005,7,,,,,,,,,
45508,2005,7,,,,,,,,,
45512,2006,4,,,,,,,,,
45517,2006,2,3,4,,,,,,,
45521,2005,4,7,,,,,,,,
45525,2005,7,,,,,,,,,
45527,2005,4,7,14,,,,,,,
45531,2005,0,5,7,16,,,,,,
45533,1996,2,4,,,,,,,,
45537,1944,13,14,18,,,,,,,
45550,1956,5,7,9,,,,,,,
45576,1989,1,8,14,,,,,,,
45578,1973,7,,,,,,,,,
45581,2005,7,,,,,,,,,
45611,1954,1,18,,,,,,,,
45635,2005,7,,,,,,,,,
45639,2005,0,7,16,,,,,,,
45642,1986,4,7,14,,,,,,,
45648,2005,4,7,,,,,,,,
45652,2005,7,,,,,,,,,
45656,2005,4,7,14,,,,,,,
45658,2005,7,,,,,,,,,
45662,2006,10,16,,,,,,,,
45664,2005,7,,,,,,,,,
45666,2006,4,,,,,,,,,
45668,2006,7,8,14,,,,,,,
45672,2006,1,4,7,8,14,,,,,
45679,1943,7,9,10,13,,,,,,
45689,1972,4,7,,,,,,,,
45691,1974,7,,,,,,,,,
45707,1921,5,7,14,,,,,,,
45720,2006,4,7,,,,,,,,
45722,2006,0,1,8,,,,,,,
45726,2006,4,,,,,,,,,
45728,2006,4,,,,,,,,,
45730,2006,7,8,13,,,,,,,
45732,2006,4,8,14,,,,,,,
45756,1957,12,14,,,,,,,,
45758,1945,4,5,9,13,14,16,,,,
45761,1965,10,,,,,,,,,
45837,1970,6,,,,,,,,,
45845,1999,4,7,,,,,,,,
45852,2006,10,,,,,,,,,
45880,2006,7,14,,,,,,,,
45891,1947,5,7,9,13,14,,,,,
45899,1971,7,17,,,,,,,,
45928,2006,6,,,,,,,,,
45940,2003,4,7,,,,,,,,
45942,1973,7,,,,,,,,,
45950,2006,6,,,,,,,,,
45952,1938,7,14,,,,,,,,
45969,1991,4,14,,,,,,,,
45981,2006,0,10,15,16,,,,,,
45987,1987,6,12,,,,,,,,
45991,1968,7,12,16,,,,,,,
45994,2006,4,,,,,,,,,
46008,1946,7,,,,,,,,,
46034,2004,0,7,,,,,,,,
46062,2006,3,4,7,12,14,,,,,
46065,2003,7,,,,,,,,,
46083,2005,8,,,,,,,,,
46098,2005,6,12,,,,,,,,
46105,2005,4,6,14,,,,,,,
46108,2005,7,,,,,,,,,
46115,1999,5,7,14,16,,,,,,
46154,2005,7,,,,,,,,,
46156,2005,4,5,,,,,,,,
46194,2005,4,14,,,,,,,,
46199,1922,7,14,,,,,,,,
46201,2005,4,,,,,,,,,
46207,2000,10,,,,,,,,,
46231,2005,7,,,,,,,,,
46258,1937,5,7,9,,,,,,,
46311,1979,7,,,,,,,,,
46318,1932,4,7,,,,,,,,
46322,2006,0,7,,,,,,,,
46325,1931,1,7,14,,,,,,,
46331,1991,7,,,,,,,,,
46335,2006,0,5,7,16,,,,,,
46337,2006,2,3,4,,,,,,,
46347,2005,6,,,,,,,,,
46363,2005,7,,,,,,,,,
46367,1992,5,16,,,,,,,,
46372,1949,7,9,16,,,,,,,
46409,1945,4,14,,,,,,,,
46430,2006,0,5,7,16,,,,,,
46441,1979,0,4,15,,,,,,,
46457,1966,0,1,7,16,17,,,,,
46478,2005,7,,,,,,,,,
46500,1976,0,5,7,18,,,,,,
46525,1929,4,,,,,,,,,
46530,2006,0,1,11,15,,,,,,
46544,1991,7,,,,,,,,,
46559,2006,7,17,,,,,,,,
46561,2005,6,12,,,,,,,,
46572,2005,7,16,,,,,,,,
46574,2006,4,,,,,,,,,
46578,2006,1,4,7,,,,,,,
46581,2005,7,,,,,,,,,
46588,2006,6,,,,,,,,,
46595,2003,4,7,,,,,,,,
46604,1983,4,5,13,,,,,,,
46613,2003,10,15,16,,,,,,,
46627,1987,8,10,,,,,,,,
46634,2005,4,,,,,,,,,
46640,1970,7,,,,,,,,,
46651,2003,6,,,,,,,,,
46653,1962,1,7,17,,,,,,,
46664,1948,7,13,16,,,,,,,
46713,1947,7,9,,,,,,,,
46716,1949,5,7,9,,,,,,,
46723,2006,7,16,,,,,,,,
46748,1935,0,1,7,14,,,,,,
46753,1970,7,,,,,,,,,
46762,2006,1,3,8,,,,,,,
46765,1956,4,,,,,,,,,
46770,2006,1,12,14,15,,,,,,
46772,2005,4,,,,,,,,,
46788,1979,10,15,,,,,,,,
46790,1970,7,16,,,,,,,,
46803,1939,7,,,,,,,,,
46808,2006,7,16,,,,,,,,
46821,1998,0,16,,,,,,,,
46839,2005,7,14,,,,,,,,
46848,1976,1,4,,,,,,,,
46850,2006,6,,,,,,,,,
46855,1969,0,7,16,17,,,,,,
46862,1978,7,,,,,,,,,
46865,2006,4,,,,,,,,,
46869,1934,4,12,,,,,,,,
46880,1933,4,12,14,,,,,,,
46901,1954,7,17,,,,,,,,
46910,1975,2,5,7,,,,,,,
46912,1999,10,,,,,,,,,
46915,2006,5,7,13,,,,,,,
46919,2005,7,,,,,,,,,
46925,1962,7,14,,,,,,,,
46929,1968,5,7,,,,,,,,
46948,2006,2,3,8,13,,,,,,
46952,2005,4,7,,,,,,,,
46954,2006,4,14,,,,,,,,
46957,2005,4,14,,,,,,,,
46959,2005,4,7,,,,,,,,
46961,1966,4,,,,,,,,,
46965,2006,0,4,10,16,,,,,,
46967,2006,4,8,13,,,,,,,
46970,2006,0,4,,,,,,,,
46972,2006,0,4,8,11,,,,,,
46974,2006,7,,,,,,,,,
46976,2006,4,7,8,14,,,,,,
46979,1945,7,,,,,,,,,
47005,1959,7,,,,,,,,,
47007,1935,4,14,,,,,,,,
47028,2006,4,14,,,,,,,,
47044,2006,0,5,7,16,,,,,,
47047,2006,4,7,14,,,,,,,
47049,2005,5,7,16,,,,,,,
47054,1939,5,7,16,,,,,,,
47063,1996,7,,,,,,,,,
47076,2003,7,,,,,,,,,
47084,2005,7,,,,,,,,,
47092,1952,5,7,9,,,,,,,
47099,2006,7,,,,,,,,,
47117,2000,0,4,14,18,,,,,,
47122,2006,4,14,,,,,,,,
47124,2006,1,2,3,4,8,11,,,,
47129,1923,7,8,,,,,,,,
47131,1921,7,,,,,,,,,
47135,1924,7,,,,,,,,,
47146,1933,4,5,,,,,,,,
47148,2005,4,7,,,,,,,,
47150,2005,7,,,,,,,,,
47152,1976,7,,,,,,,,,
47165,1972,6,7,14,,,,,,,
47180,1961,4,5,13,16,,,,,,
47196,1956,4,14,16,18,,,,,,
47200,2006,0,16,,,,,,,,
47202,2005,7,14,,,,,,,,
47221,2006,4,6,,,,,,,,
47237,2006,6,,,,,,,,,
47239,1937,0,7,14,,,,,,,
47248,2006,0,5,7,16,,,,,,
47250,2006,5,16,,,,,,,,
47254,2005,0,5,7,16,,,,,,
47261,2006,8,13,16,,,,,,,
47264,2006,2,3,4,,,,,,,
47274,1971,7,,,,,,,,,
47277,1947,7,9,,,,,,,,
47285,1955,7,,,,,,,,,
47287,1959,5,7,16,,,,,,,
47292,2003,3,4,,,,,,,,
47306,1944,7,13,17,,,,,,,
47330,1974,0,5,7,14,,,,,,
47342,1940,1,4,5,7,,,,,,
47356,1985,0,16,,,,,,,,
47382,2006,7,14,,,,,,,,
47384,2006,1,4,7,8,,,,,,
47394,2006,0,4,5,16,,,,,,
47397,1941,4,8,14,,,,,,,
47404,2004,1,2,4,8,14,15,,,,
47417,2006,7,16,,,,,,,,
47423,2006,7,,,,,,,,,
47446,2005,7,13,16,,,,,,,
47452,1994,0,4,7,14,,,,,,
47455,1993,0,4,15,,,,,,,
47458,1992,0,8,,,,,,,,
47460,1986,0,4,,,,,,,,
47465,2005,7,8,16,,,,,,,
47477,1947,4,12,14,,,,,,,
47482,1995,0,5,,,,,,,,
47484,1935,5,7,,,,,,,,
47491,2005,4,7,,,,,,,,
47493,1943,8,12,,,,,,,,
47501,1921,7,,,,,,,,,
47503,2006,7,,,,,,,,,
47516,2006,3,4,7,,,,,,,
47518,2006,4,,,,,,,,,
47525,2005,7,14,,,,,,,,
47538,1977,0,1,4,5,,,,,,
47540,1996,4,,,,,,,,,
47559,1993,4,,,,,,,,,
47561,2001,4,7,14,,,,,,,
47566,1947,5,7,9,,,,,,,
47571,2005,7,,,,,,,,,
47601,1956,18,,,,,,,,,
47606,1936,3,4,12,,,,,,,
47610,2006,7,8,13,14,,,,,,
47615,1948,1,14,,,,,,,,
47619,1948,4,7,,,,,,,,
47626,1937,7,,,,,,,,,
47629,2006,7,,,,,,,,,
47634,2004,0,5,7,16,,,,,,
47640,2006,4,,,,,,,,,
47642,2006,3,7,,,,,,,,
47644,2006,7,,,,,,,,,
47646,2006,5,7,12,,,,,,,
47665,1938,4,5,,,,,,,,
47670,2004,7,,,,,,,,,
47681,2005,7,16,,,,,,,,
47701,1976,4,,,,,,,,,
47707,1962,4,,,,,,,,,
47714,1945,4,7,8,14,,,,,,
47719,1932,4,,,,,,,,,
47721,1956,3,8,,,,,,,,
47723,1937,4,18,,,,,,,,
47725,2005,4,7,8,14,,,,,,
47728,1946,5,13,,,,,,,,
47736,1940,4,,,,,,,,,
47740,1938,4,17,,,,,,,,
47774,1989,4,8,,,,,,,,
47778,2006,7,,,,,,,,,
47793,2006,7,14,,,,,,,,
47805,2005,1,3,,,,,,,,
47808,2005,4,7,,,,,,,,
47810,2006,10,13,16,,,,,,,
47815,2006,0,7,,,,,,,,
47830,2005,5,7,13,16,,,,,,
47836,2005,6,,,,,,,,,
47860,1982,1,14,,,,,,,,
47868,1984,1,3,7,,,,,,,
47871,1988,0,4,,,,,,,,
47880,1999,4,7,,,,,,,,
47886,1994,4,,,,,,,,,
47894,2006,7,17,,,,,,,,
47902,1948,0,7,18,,,,,,,
47904,1957,7,14,,,,,,,,
47907,2005,7,17,,,,,,,,
47918,1958,7,18,,,,,,,,
47927,1932,7,,,,,,,,,
47931,1955,4,5,7,,,,,,,
47935,1975,7,17,,,,,,,,
47937,2006,4,10,16,,,,,,,
47940,2005,7,,,,,,,,,
47950,2006,5,7,13,16,,,,,,
47952,2006,0,10,16,,,,,,,
47956,1939,0,5,7,14,18,,,,,
47962,1976,7,,,,,,,,,
47970,2006,4,7,,,,,,,,
47972,2005,7,14,,,,,,,,
47976,2005,4,7,14,,,,,,,
47978,2006,7,,,,,,,,,
47980,1998,4,10,,,,,,,,
47997,2006,1,4,15,16,,,,,,
47999,2006,6,7,,,,,,,,
48001,2005,7,14,,,,,,,,
48030,1935,1,7,17,,,,,,,
48032,2005,4,7,14,17,,,,,,
48035,1968,4,5,14,16,,,,,,
48043,2006,7,8,14,,,,,,,
48045,1994,4,,,,,,,,,
48049,1997,5,7,,,,,,,,
48057,1939,7,18,,,,,,,,
48059,1969,2,3,4,7,,,,,,
48061,1972,2,3,4,12,,,,,,
48067,1998,7,17,,,,,,,,
48082,2006,4,7,8,14,,,,,,
48084,1940,7,,,,,,,,,
48093,2005,0,5,7,,,,,,,
48098,1998,16,,,,,,,,,
48123,1940,7,17,,,,,,,,
48127,1955,7,,,,,,,,,
48142,2006,5,7,13,16,,,,,,
48150,2006,10,,,,,,,,,
48159,2006,1,2,3,4,,,,,,
48161,2006,7,,,,,,,,,
48165,1989,7,,,,,,,,,
48167,2004,4,7,,,,,,,,
48177,1945,4,8,12,,,,,,,
48193,1994,7,,,,,,,,,
48198,1983,7,17,,,,,,,,
48214,2004,7,,,,,,,,,
48229,2005,7,13,16,,,,,,,
48231,2006,4,7,10,,,,,,,
48235,2003,6,,,,,,,,,
48239,2004,0,1,5,7,,,,,,
48242,1966,6,,,,,,,,,
48262,2006,6,,,,,,,,,
48264,1968,7,,,,,,,,,
48268,2005,7,14,,,,,,,,
48299,1929,5,7,,,,,,,,
48301,1933,4,7,,,,,,,,
48304,2006,1,7,16,,,,,,,
48308,1993,7,,,,,,,,,
48315,1957,7,14,,,,,,,,
48319,2006,0,1,7,17,,,,,,
48322,2006,4,6,,,,,,,,
48326,2006,7,,,,,,,,,
48342,2005,4,7,14,,,,,,,
48346,1994,1,2,3,12,,,,,,
48374,1917,7,14,,,,,,,,
48381,1986,7,14,17,,,,,,,
48385,2006,4,,,,,,,,,
48389,2006,6,,,,,,,,,
48394,2006,7,8,16,,,,,,,
48407,1956,1,14,17,,,,,,,
48412,2006,0,1,7,,,,,,,
48414,2006,1,2,3,4,11,,,,,
48416,2006,4,5,,,,,,,,
48427,2005,4,,,,,,,,,
48458,1938,4,,,,,,,,,
48501,2004,1,4,15,,,,,,,
48516,2006,5,7,16,,,,,,,
48518,2006,10,16,,,,,,,,
48520,2006,4,,,,,,,,,
48522,2006,0,3,,,,,,,,
48528,1951,0,7,,,,,,,,
48530,2004,7,,,,,,,,,
48536,1935,0,7,,,,,,,,
48543,2005,5,7,10,16,,,,,,
48555,1940,1,10,15,,,,,,,
48560,2006,4,7,,,,,,,,
48567,1945,5,7,9,,,,,,,
48575,1947,7,9,16,,,,,,,
48584,2005,4,7,,,,,,,,
48591,2006,7,10,13,16,,,,,,
48593,2006,4,16,,,,,,,,
48596,2006,0,7,16,,,,,,,
48598,2006,7,,,,,,,,,
48600,2006,7,,,,,,,,,
48626,2006,6,,,,,,,,,
48638,1976,7,14,,,,,,,,
48642,1940,7,17,,,,,,,,
48647,1993,6,,,,,,,,,
48649,1934,7,17,,,,,,,,
48660,2006,7,14,,,,,,,,
48673,2006,4,,,,,,,,,
48678,2005,0,4,10,16,,,,,,
48682,2006,4,7,,,,,,,,
48696,2006,7,14,,,,,,,,
48698,2006,6,,,,,,,,,
48700,1938,7,14,,,,,,,,
48704,1978,7,,,,,,,,,
48711,2006,0,7,,,,,,,,
48713,2006,6,,,,,,,,,
48715,1934,4,7,,,,,,,,
48738,2006,7,16,,,,,,,,
48741,2006,6,,,,,,,,,
48744,2006,4,7,14,,,,,,,
48770,2003,5,13,14,16,,,,,,
48774,2006,0,1,7,15,16,,,,,
48780,2006,7,13,15,16,,,,,,
48783,2006,7,17,,,,,,,,
48791,2006,3,7,,,,,,,,
48817,2006,4,7,14,,,,,,,
48820,1995,4,14,,,,,,,,
48825,2005,0,7,17,,,,,,,
48833,2006,0,1,7,,,,,,,
48851,1928,16,,,,,,,,,
48856,2006,5,7,,,,,,,,
48863,2005,0,1,,,,,,,,
48872,2005,9,16,,,,,,,,
48877,2006,5,10,16,,,,,,,
48879,2006,7,16,,,,,,,,
48883,2006,5,7,13,16,,,,,,
48895,2001,3,4,7,,,,,,,
48899,1951,4,7,,,,,,,,
48901,2002,1,2,7,14,17,,,,,
48909,1952,7,16,,,,,,,,
48943,2006,1,7,14,15,16,,,,,
48957,1936,0,1,14,17,,,,,,
48970,2000,7,,,,,,,,,
48972,2006,2,10,,,,,,,,
48982,2006,2,4,,,,,,,,
48997,2006,5,7,16,,,,,,,
49007,1966,1,7,14,16,,,,,,
49013,2006,4,8,,,,,,,,
49016,2005,4,,,,,,,,,
49035,1955,12,14,,,,,,,,
49037,2001,7,,,,,,,,,
49050,2005,7,,,,,,,,,
49060,1993,2,7,14,,,,,,,
49063,1971,6,12,,,,,,,,
49079,1938,7,14,,,,,,,,
49082,1940,18,,,,,,,,,
49085,1963,7,,,,,,,,,
49098,1959,7,14,15,,,,,,,
49110,1992,4,15,,,,,,,,
49115,2005,4,7,,,,,,,,
49121,2006,4,,,,,,,,,
49123,1977,3,4,7,12,,,,,,
49130,2006,4,7,14,,,,,,,
49132,2006,6,,,,,,,,,
49183,2004,16,,,,,,,,,
49200,1948,4,7,14,,,,,,,
49205,2006,15,16,,,,,,,,
49220,2006,4,,,,,,,,,
49225,2005,6,,,,,,,,,
49234,2004,7,,,,,,,,,
49263,2005,4,6,,,,,,,,
49265,2005,6,7,17,,,,,,,
49272,2006,0,1,16,,,,,,,
49274,2006,1,2,3,4,11,,,,,
49276,2006,4,,,,,,,,,
49278,2006,0,15,16,,,,,,,
49280,2006,7,,,,,,,,,
49282,2006,4,,,,,,,,,
49284,2006,4,7,14,,,,,,,
49286,2006,4,14,,,,,,,,
49291,1941,5,9,13,14,16,,,,,
49299,2004,7,14,,,,,,,,
49312,2006,7,,,,,,,,,
49314,2006,0,5,7,,,,,,,
49330,2006,5,7,16,,,,,,,
49338,2003,5,7,10,16,,,,,,
49347,2006,7,,,,,,,,,
49355,1938,7,,,,,,,,,
49359,1974,7,8,13,,,,,,,
49371,1930,4,7,,,,,,,,
49379,1932,5,7,,,,,,,,
49389,1903,5,18,,,,,,,,
49394,1965,7,,,,,,,,,
49396,2006,1,4,12,,,,,,,
49402,1960,4,7,14,,,,,,,
49412,1939,4,5,14,,,,,,,
49422,2006,1,4,5,,,,,,,
49435,2005,10,13,,,,,,,,
49464,1948,4,,,,,,,,,
49494,1976,18,,,,,,,,,
49513,1991,7,14,,,,,,,,
49518,2004,6,12,,,,,,,,
49524,2006,7,,,,,,,,,
49526,2006,4,,,,,,,,,
49528,2006,1,7,10,13,16,,,,,
49530,2006,0,1,5,7,16,17,,,,
49571,1936,7,10,,,,,,,,
49591,1975,1,,,,,,,,,
49593,1965,0,1,7,8,10,14,15,,,
49615,2006,5,7,16,,,,,,,
49642,2006,3,4,,,,,,,,
49644,2006,7,,,,,,,,,
49647,2006,3,4,7,8,,,,,,
49649,2006,0,1,8,,,,,,,
49651,2006,0,7,,,,,,,,
49663,2005,7,,,,,,,,,
49666,2006,7,8,14,,,,,,,
49668,1924,0,4,7,14,,,,,,
49688,1955,0,7,17,,,,,,,
49691,2004,7,10,14,,,,,,,
49735,2006,4,,,,,,,,,
49737,2005,0,1,4,8,,,,,,
49739,2004,7,,,,,,,,,
49746,1931,7,17,,,,,,,,
49752,1932,4,14,,,,,,,,
49754,1983,7,,,,,,,,,
49757,1986,7,,,,,,,,,
49759,1973,1,7,8,12,14,,,,,
49766,1956,7,17,,,,,,,,
49769,1961,7,,,,,,,,,
49772,2006,7,14,,,,,,,,
49793,2006,7,,,,,,,,,
49815,2004,2,7,14,15,17,,,,,
49817,1982,1,2,7,,,,,,,
49822,2006,7,16,,,,,,,,
49824,2006,7,12,,,,,,,,
49856,2006,7,12,16,,,,,,,
49872,2006,6,13,,,,,,,,
49899,2005,6,,,,,,,,,
49902,1971,4,7,,,,,,,,
49910,2007,7,,,,,,,,,
49917,2006,6,,,,,,,,,
49926,2004,7,,,,,,,,,
49929,1969,7,14,,,,,,,,
49932,2006,7,13,16,,,,,,,
49951,1976,7,16,,,,,,,,
49953,1986,7,,,,,,,,,
49955,2004,7,,,,,,,,,
49957,2006,4,7,,,,,,,,
49961,2006,7,,,,,,,,,
49973,1973,10,,,,,,,,,
49979,1999,0,,,,,,,,,
49985,1941,5,7,9,14,,,,,,
49994,1997,7,,,,,,,,,
50003,2006,0,1,,,,,,,,
50005,2006,0,7,,,,,,,,
50011,2006,4,7,8,13,,,,,,
50059,1994,4,,,,,,,,,
50064,2006,7,13,16,,,,,,,
50066,2005,7,14,,,,,,,,
50068,2006,7,17,,,,,,,,
50076,1943,4,12,14,,,,,,,
50147,2006,0,10,16,,,,,,,
50149,2007,2,3,4,,,,,,,
50151,2007,0,7,17,,,,,,,
50153,2007,0,4,5,,,,,,,
50158,2007,7,12,,,,,,,,
50160,2006,7,,,,,,,,,
50162,2007,0,3,8,,,,,,,
50165,1999,5,10,13,16,,,,,,
50183,2006,7,14,,,,,,,,
50189,2006,4,14,,,,,,,,
50208,2004,4,7,,,,,,,,
50229,1967,4,12,14,,,,,,,
50245,1974,7,,,,,,,,,
50253,1951,7,14,,,,,,,,
50259,2006,7,,,,,,,,,
50271,2006,0,7,8,17,,,,,,
50274,2006,7,14,,,,,,,,
50279,2006,4,7,14,,,,,,,
50347,2005,5,7,14,,,,,,,
50349,1932,7,,,,,,,,,
50354,1953,4,,,,,,,,,
50356,1952,4,,,,,,,,,
50358,2006,1,5,7,,,,,,,
50379,2005,7,,,,,,,,,
50382,2006,7,14,,,,,,,,
50440,2007,10,16,,,,,,,,
50442,2007,5,7,,,,,,,,
50445,2007,0,10,16,,,,,,,
50447,2006,7,13,16,,,,,,,
50477,1960,7,,,,,,,,,
50482,2005,7,10,13,16,,,,,,
50488,1946,7,,,,,,,,,
50514,2006,7,,,,,,,,,
50517,2006,7,14,,,,,,,,
50533,2005,6,,,,,,,,,
50541,1963,4,,,,,,,,,
50550,2005,4,7,,,,,,,,
50572,2005,4,7,14,,,,,,,
50574,1986,10,,,,,,,,,
50583,2005,4,7,,,,,,,,
50585,1939,7,14,,,,,,,,
50589,2004,7,14,,,,,,,,
50594,1966,4,7,,,,,,,,
50601,2007,1,3,8,,,,,,,
50610,2006,4,,,,,,,,,
50613,2004,10,,,,,,,,,
50615,1977,7,,,,,,,,,
50619,1930,7,8,,,,,,,,
50628,2006,4,,,,,,,,,
50630,2005,4,7,14,,,,,,,
50641,1977,4,8,10,,,,,,,
50651,2006,4,,,,,,,,,
50658,2005,6,,,,,,,,,
50685,2007,4,7,14,,,,,,,
50703,2006,6,,,,,,,,,
50705,2005,7,8,13,,,,,,,
50740,1964,6,,,,,,,,,
50742,1970,6,,,,,,,,,
50754,1947,7,,,,,,,,,
50774,2004,0,7,10,,,,,,,
50792,2006,4,7,14,,,,,,,
50794,2006,0,5,7,16,,,,,,
50796,2007,7,8,10,14,,,,,,
50798,2007,1,4,,,,,,,,
50800,2007,7,10,16,,,,,,,
50802,2007,4,7,14,,,,,,,
50804,2007,7,10,16,,,,,,,
50806,2007,4,14,,,,,,,,
50821,1966,0,7,10,,,,,,,
50828,1966,7,14,17,,,,,,,
50842,2006,4,7,,,,,,,,
50851,2006,6,,,,,,,,,
50858,2006,5,7,16,,,,,,,
50872,2007,2,3,7,,,,,,,
50886,2006,7,16,,,,,,,,
50892,2004,0,7,8,10,16,17,,,,
50898,1961,7,14,,,,,,,,
50909,1971,2,3,8,12,,,,,,
50912,2006,14,,,,,,,,,
50923,2007,7,,,,,,,,,
50940,2005,7,16,,,,,,,,
50942,2004,4,,,,,,,,,
50944,2005,0,5,7,16,,,,,,
50949,1962,4,5,7,,,,,,,
50954,2006,4,14,,,,,,,,
50970,1970,4,,,,,,,,,
50977,1982,0,16,,,,,,,,
50999,2006,2,4,,,,,,,,
51004,2006,7,10,16,,,,,,,
51007,2006,0,1,7,17,,,,,,
51014,1968,7,10,15,16,,,,,,
51019,2004,5,7,14,16,,,,,,
51024,1997,1,7,8,,,,,,,
51037,2006,7,13,16,,,,,,,
51044,1967,4,12,,,,,,,,
51053,2005,4,6,,,,,,,,
51060,1936,7,,,,,,,,,
51063,2006,4,5,,,,,,,,
51077,2007,0,8,16,,,,,,,
51080,2007,7,16,,,,,,,,
51082,2007,4,14,,,,,,,,
51084,2007,4,14,,,,,,,,
51086,2007,7,13,16,,,,,,,
51088,2007,4,,,,,,,,,
51091,2006,7,,,,,,,,,
51094,2006,4,7,14,,,,,,,
51103,2005,7,14,,,,,,,,
51106,2005,5,7,16,,,,,,,
51111,1978,4,5,,,,,,,,
51119,1985,0,1,2,,,,,,,
51127,2006,6,,,,,,,,,
51167,2005,7,,,,,,,,,
51174,2006,7,,,,,,,,,
51182,1976,7,,,,,,,,,
51185,2005,5,7,13,16,,,,,,
51187,2006,7,,,,,,,,,
51194,2006,3,4,,,,,,,,
51203,1968,5,7,13,16,,,,,,
51207,1987,4,10,,,,,,,,
51209,1966,0,4,,,,,,,,
51246,1964,5,7,17,,,,,,,
51249,1959,7,10,15,,,,,,,
51251,1970,10,,,,,,,,,
51255,2007,0,4,5,13,,,,,,
51265,1966,4,5,,,,,,,,
51277,1978,0,1,,,,,,,,
51287,1935,10,14,,,,,,,,
51300,1974,0,7,12,,,,,,,
51302,1960,1,5,7,,,,,,,
51304,2006,5,7,16,,,,,,,
51312,2004,5,7,,,,,,,,
51314,2006,1,7,14,,,,,,,
51317,2002,7,,,,,,,,,
51321,1943,7,10,13,16,,,,,,
51341,2006,4,7,,,,,,,,
51354,1971,3,7,,,,,,,,
51357,1995,5,7,16,,,,,,,
51372,1998,12,,,,,,,,,
51380,1972,4,7,,,,,,,,
51402,2003,7,,,,,,,,,
51412,2007,0,15,16,,,,,,,
51418,2006,7,,,,,,,,,
51433,2004,7,14,,,,,,,,
51455,2006,6,7,,,,,,,,
51457,2006,6,17,,,,,,,,
51471,2006,7,14,,,,,,,,
51486,2005,5,7,,,,,,,,
51498,2005,4,10,,,,,,,,
51503,1986,4,5,,,,,,,,
51520,1987,4,,,,,,,,,
51528,1962,7,13,,,,,,,,
51535,1998,4,5,7,16,,,,,,
51540,2007,5,7,16,,,,,,,
51545,2005,0,4,7,10,16,,,,,
51559,1972,7,,,,,,,,,
51562,1993,15,,,,,,,,,
51569,2007,7,10,16,,,,,,,
51573,1943,8,,,,,,,,,
51575,2007,1,4,,,,,,,,
51577,2006,16,,,,,,,,,
51579,2006,4,7,,,,,,,,
51596,2005,6,15,,,,,,,,
51605,2004,16,,,,,,,,,
51617,1984,4,14,,,,,,,,
51619,1980,15,,,,,,,,,
51632,2003,0,1,2,3,4,8,,,,
51638,1940,18,,,,,,,,,
51660,2006,7,,,,,,,,,
51662,2007,0,8,11,17,,,,,,
51666,2006,10,13,16,,,,,,,
51678,1953,7,,,,,,,,,
51686,1936,4,12,14,,,,,,,
51689,1999,7,14,,,,,,,,
51691,1947,4,12,,,,,,,,
51694,2006,7,14,,,,,,,,
51698,2007,1,3,15,,,,,,,
51705,2006,4,14,,,,,,,,
51709,2006,4,7,10,15,16,,,,,
51773,1963,7,,,,,,,,,
51800,2000,7,17,,,,,,,,
51809,2006,7,,,,,,,,,
51817,1991,5,7,16,,,,,,,
51820,1961,4,12,14,,,,,,,
51834,2007,7,14,,,,,,,,
51847,2006,7,16,,,,,,,,
51857,1961,7,,,,,,,,,
51884,2006,7,14,,,,,,,,
51886,2004,7,,,,,,,,,
51891,1965,0,7,,,,,,,,
51894,1928,7,17,,,,,,,,
51903,2007,4,7,14,,,,,,,
51905,2006,7,,,,,,,,,
51911,1959,5,7,14,,,,,,,
51917,2006,10,16,,,,,,,,
51921,2004,10,16,,,,,,,,
51925,2007,7,8,13,16,,,,,,
51927,2007,10,13,16,,,,,,,
51931,2007,7,,,,,,,,,
51933,2007,7,,,,,,,,,
51935,2007,0,7,16,,,,,,,
51937,2007,10,16,,,,,,,,
51939,2007,0,1,2,3,4,8,,,,
51991,2005,7,,,,,,,,,
52005,2006,5,7,13,16,,,,,,
52009,1970,7,13,,,,,,,,
52016,2005,7,17,,,,,,,,
52033,1951,1,5,7,16,,,,,,
52037,2006,4,7,14,,,,,,,
52042,2006,7,16,17,,,,,,,
52078,2006,7,14,,,,,,,,
52088,2006,7,,,,,,,,,
52101,1949,7,,,,,,,,,
52104,1996,7,,,,,,,,,
52106,1998,7,,,,,,,,,
52108,1988,7,,,,,,,,,
52118,2002,4,5,10,,,,,,,
52153,1959,7,,,,,,,,,
52170,2002,4,,,,,,,,,
52173,1941,7,,,,,,,,,
52180,2002,5,7,,,,,,,,
52182,2007,0,7,16,,,,,,,
52189,2005,4,7,14,,,,,,,
52199,1987,7,9,,,,,,,,
52202,1951,4,5,7,9,16,,,,,
52224,2002,5,7,,,,,,,,
52227,2006,1,4,14,,,,,,,
52237,1958,7,,,,,,,,,
52241,2007,5,7,16,,,,,,,
52245,2007,4,14,,,,,,,,
52265,2004,6,,,,,,,,,
52273,2005,7,13,16,,,,,,,
52279,2007,4,,,,,,,,,
52281,2007,0,5,10,15,16,,,,,
52283,2007,10,16,,,,,,,,
52285,2007,0,4,,,,,,,,
52287,2007,0,1,2,3,4,15,,,,
52299,2006,6,,,,,,,,,
52319,1978,0,1,7,17,,,,,,
52321,2006,0,1,7,17,18,,,,,
52326,1933,4,7,,,,,,,,
52328,2007,1,7,15,16,,,,,,
52352,1934,4,7,14,,,,,,,
52356,2006,7,12,,,,,,,,
52365,2005,4,,,,,,,,,
