7785,"Time for Drunken Horses, A (Zamani barayé masti asbha)"
7786,Genghis Blues
7787,To Hell and Back
7789,"11'09""01 - September 11"
7790,"Bon Voyage, Charlie Brown (and Don't Come Back!)"
7791,Internal Affairs
7792,"Parallax View, The"
7802,"Warriors, The"
7808,Mayerling
7809,Ambush (Rukajärven tie)
7810,Babylon 5: A Call to Arms
7811,Babylon 5: The River of Souls
7812,Babylon 5: Thirdspace
7813,FM
7814,Waterloo
7815,True Stories
7816,North Beach
7817,Zardoz
7818,School For Scoundrels
7820,"Virgin Spring, The (Jungfrukällan)"
7821,Ice-Cold in Alex
7822,Mogambo
7823,Demon Lover Diary
7824,Second Skin (Segunda Piel)
7825,Victory
7826,"Secret Life of Walter Mitty, The"
7827,Cypher
7828,"Rack, The"
7831,Another Thin Man
7832,"Thin Man Goes Home, The"
7833,Shadow of the Thin Man
7834,After the Thin Man
7835,Song of the Thin Man
7836,Woodstock
7837,36 fillette
7838,"Internecine Project, The"
7839,Love Crazy
7840,Gunga Din
7841,Children of Dune
7842,Dune
7843,Lammbock
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)"
7845,Tremors II: Aftershocks
7846,Tremors 3: Back to Perfection
7847,"Peanut Butter Solution, The"
7850,Hallelujah I'm a Bum
7872,Getting It Right
7878,Straight to Hell
7879,Notorious C.H.O.
7880,Friday Night (Vendredi Soir)
7881,White Zombie
7882,The Plague of the Zombies
7883,I Walked with a Zombie
7884,Highway 61
7885,"Vampire Lovers, The"
7886,Countess Dracula
7887,"Cheerleaders, The"
7888,How to Succeed in Business Without Really Trying
7889,Pat Garrett and Billy the Kid
7890,The Left Handed Gun
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L')"
7892,"Street Fighter, The (Gekitotsu! Satsujin ken)"
7893,Return of the Street Fighter (Satsujin ken 2)
7894,"Duck, You Sucker"
7895,Bring Me the Head of Alfredo Garcia
7896,Ride the High Country
7897,"Ballad of Cable Hogue, The"
7898,Junior Bonner
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi)
7900,Frankenstein Must Be Destroyed
7901,"Haunted Palace, The"
7912,Finder's Fee
7913,"Whip and the Body, The (Frusta e il corpo, La)"
7914,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt)
7915,Samurai Fiction (SF: Episode One)
7916,Gidget
7917,Wild in the Streets
7918,"Indian Runner, The"
7919,Drunken Angel (Yoidore tenshi)
7920,Desperate Living
7921,"Devil's Rain, The"
7922,"Valachi Papers,The"
7923,Rolling Thunder
7924,Stray Dog (Nora inu)
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin)"
7926,High and Low (Tengoku to jigoku)
7928,After the Rehearsal (Efter repetitionen)
7930,"People Under the Stairs, The"
7931,My New Gun
7932,Dark Days
7933,"Night in Casablanca, A"
7934,Zelig
7935,Face to Face (Ansikte mot ansikte)
7936,Shame (Skammen)
7937,"Silence, The (Tystnaden)"
7938,Winter Light (Nattvardsgästerna)
7939,Through a Glass Darkly (Såsom i en spegel)
7940,The Magician
7941,Smiles of a Summer Night (Sommarnattens leende)
7942,Summer with Monika (Sommaren med Monika)
7943,"Killers, The"
7944,"Night of the Iguana, The"
7945,Freud: The Secret Passion
7946,Reflections in a Golden Eye
7947,Under the Volcano
7948,Wise Blood
7949,"Yakuza, The"
7950,"Better Place, A"
7951,Nightbreed
7952,Beyond the Door II (Schock) (Shock) (Suspense)
7953,Rabid Dogs
7954,"Baron Blood (Orrori del castello di Norimberga, Gli)"
7958,Bloody Mama
7959,"Trip, The"
7976,Ken Park
7979,Monterey Pop
7980,"Bridge Too Far, A"
7981,Infernal Affairs (Mou gaan dou)
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon)"
7983,Broadway Danny Rose
7984,From Beyond
7985,The Wonderful Ice Cream Suit
7986,Robot Jox
7987,Dolls
7988,Space Truckers
7989,Not of This Earth
7990,Rock 'N' Roll High School
7991,Death Race 2000
7992,Cockfighter
7993,"Bucket Of Blood, A"
7994,"Premature Burial, The"
7995,"Wild Angels, The"
8003,Bedlam
8004,Planet of the Vampires (Terrore nello spazio)
8007,Pure Country
8008,Brigadoon
8009,Marjorie Morningstar
8010,"Power of One, The"
8011,"Weather Underground, The"
8012,Kikujiro (Kikujirô no natsu)
8013,I'm with Lucy
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)"
8015,"Phantom Tollbooth, The"
8016,"Getaway, The"
8017,10 Rillington Place
8019,Dark Water (Honogurai mizu no soko kara)
8024,"Thing Called Love, The"
8025,The Thief
8033,How to Steal a Million
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La)"
8037,Non-Stop
8038,Manslaughter
8039,Support Your Local Sheriff!
8040,Brain Donors
8041,Passed Away
8042,Mean Streets
8043,Jack the Bear
8044,I Am a Fugitive from a Chain Gang
8045,Hamburger Hill
8055,"Last Broadcast, The"
8056,Harper
8057,Sweet Bird of Youth
8062,Dahmer
8063,Paradise
8068,Sundays and Cybele (Les dimanches de Ville d'Avray)
8069,Comes a Horseman
8070,Grill Point (Halbe Treppe)
8092,Frankenstein Unbound
8093,Shiri (Swiri)
8094,Bad Day at Black Rock
8095,"Cucaracha, La"
8117,In China They Eat Dogs (I Kina spiser de hunde)
8118,Delta Force 2 (Delta Force 2: The Colombian Connection)
8119,Crossroads
8120,29th Street
8121,"Seducing Doctor Lewis (Grande séduction, La)"
8122,City Limits
8123,Sammy and Rosie Get Laid
8124,Leaving Normal
8125,Sunrise: A Song of Two Humans
8126,Shock Corridor
8127,"First $20 Million Is Always the Hardest, The"
8128,Au revoir les enfants
8129,Sex: The Annabel Chong Story
8130,"Girl Next Door, The"
8131,Pursuit of Happiness
8132,Gladiator
8133,"Inheritance, The (Arven)"
8134,Wonderful Days (a.k.a. Sky Blue)
8136,Indestructible Man
8137,"Wasp Woman, The"
8138,Attack of the Giant Leeches
8139,Deranged
8140,The Cruel Sea
8141,Sodom and Gomorrah
8142,Dead or Alive: Hanzaisha
8143,Lola Montès
8147,Charly
8148,Twice Upon a Time
8149,"Atlantis, the Lost Continent"
8153,Lust for Life
8154,"Dolce Vita, La"
8157,Jin Roh: The Wolf Brigade (Jin-Rô)
8158,Rush
8167,Captain Blood
8168,"Lift, De"
8169,*batteries not included
8183,Educating Rita
8187,On Moonlight Bay
8188,Sansho the Bailiff (Sanshô dayû)
8189,Zazie dans le métro
8190,"Americanization of Emily, The"
8191,Anne of the Thousand Days
8194,Baby Doll
8195,"Avventura, L' (Adventure, The)"
8196,Beyond the Valley of the Dolls
8197,Hiroshima Mon Amour
8198,"1000 Eyes of Dr. Mabuse, The (Die 1000 Augen des Dr. Mabuse)"
8199,Ugetsu (Ugetsu monogatari)
8201,At Play in the Fields of the Lord
8202,"Golden Coach, The (Le carrosse d'or)"
8203,"War Is Over, The (Guerre est finie, La)"
8206,Mystery of the Wax Museum
8207,"Day of the Jackal, The"
8208,"Razor's Edge, The"
8220,"Walking Dead, The"
8221,War of the Buttons
8222,"Other, The"
8224,"Dexter the Dragon & Bumble the Bear (a.k.a. Dragon That Wasn't (Or Was He?), The) (Als je begrijpt wat ik bedoel)"
8225,Night of the Living Dead
8227,Drums Along the Mohawk
8228,"Maltese Falcon, The (a.k.a. Dangerous Female)"
8232,I Love You Again
8235,Safety Last!
8236,While the City Sleeps
8237,"Way Ahead, The (a.k.a. The Immortal Battalion)"
8238,Little Murders
8239,Viridiana
8240,Totally F***ed Up
8241,Masterminds
8252,You're a Big Boy Now
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro)
8254,Arizona Dream
8255,Chaos (Kaosu)
8256,Queen Christina
8257,Battleground
8258,Citizen Toxie: The Toxic Avenger IV
8259,Hooper
8260,"Crazy Stranger, The (Gadjo Dilo)"
8261,3 Women (Three Women)
8262,"Green Pastures, The"
8263,Take Me Out to the Ball Game
8264,Grey Gardens
8265,Frogs
8266,Purple Rain
8267,Signs of Life (Lebenszeichen)
8268,Point of No Return
8269,Short Time
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse)"
8272,Cromwell
8273,"Tale of Ham and Passion, A (Jamón, Jamón)"
8275,College
8290,Mitchell
8291,Agatha Christie's 'Ten Little Indians' (Ten Little Indians) (And Then There Were None)
8292,Hakuchi
8293,Used People
8294,"Swan, The"
8295,"Most Dangerous Game, The"
8302,"Front Page, The"
8327,Dolls
8329,Three Came Home
8330,Our Man in Havana
8331,"Man Who Came to Dinner, The"
8332,Sunday Bloody Sunday
8334,"Cowboys, The"
8335,Make Way for Tomorrow
8336,"Major and the Minor, The"
8337,"Caine Mutiny, The"
8338,Black Narcissus
8339,Damn the Defiant! (H.M.S. Defiant)
8340,Escape from Alcatraz
8341,Oliver Twist
8359,Skokie�
8360,Shrek 2
8361,"Day After Tomorrow, The"
8362,Raising Helen
8363,Soul Plane
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass)
8365,"Mother, The"
8366,Saved!
8367,"Time of the Wolf, The (Le temps du loup)"
8368,Harry Potter and the Prisoner of Azkaban
8369,Mindhunters
8370,"Blind Swordsman: Zatoichi, The (Zatôichi)"
8371,"Chronicles of Riddick, The"
8372,Garfield: The Movie
8373,"Stepford Wives, The"
8374,Bright Future (Akarui mirai)
8375,"Hunting of the President, The"
8376,Napoleon Dynamite
8377,City of Joy
8378,"Doctor, The"
8379,"Dresser, The"
8380,Father Hood
8381,For Me and My Gal
8382,Hello Again
8383,Hope Springs
8384,Love Finds Andy Hardy
8385,Lover Come Back
8387,Police Academy: Mission to Moscow
8388,Ring of Bright Water
8391,Big Wednesday
8392,Fool for Love
8393,Give My Regards to Broad Street
8394,"Hi-Line, The"
8395,"Last of Sheila, The"
8397,"Playboys, The"
8398,Star!
8399,We're Not Married!
8400,Wish You Were Here
8401,"Adventures of Sherlock Holmes, The"
8402,Book of Love
8403,Helen of Troy
8404,"Hound of the Baskervilles, The"
8405,Hour of the Wolf (Vargtimmen)
8407,"Molly Maguires, The"
8410,Suddenly
8411,Urban Ghost Story
8420,Possessed
8421,Dying of Laughter (Muertos de Risa)
8422,Kings Row
8423,"Kid Brother, The"
8424,"Divorcee, The"
8425,Meet the Applegates
8426,Robot Carnival (Roboto kânibauru)
8427,Americathon
8444,"Chipmunk Adventure, The"
8446,Sands of Iwo Jima
8447,This Island Earth
8448,ComDads (les Compères)
8450,Anthony Adverse
8451,Blackboard Jungle
8452,Moment by Moment
8453,It Had to Be You
8454,Luna Papa
8455,"Long Way Home, The"
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto)
8457,True Love
8458,To Each His Own
8459,"Heiress, The"
8460,State Fair
8461,Dragon Seed
8462,Executive Suite
8463,Johnny Belinda
8464,Super Size Me
8465,Johnny Eager
8469,None But the Lonely Heart
8477,"Jetée, La"
8478,"Distant Voices, Still Lives"
8480,"King of Kings, The"
8481,Northwest Passage
8482,"Picture of Dorian Gray, The"
8483,"Born Losers, The"
8484,"Human Condition I, The (Ningen no joken I)"
8485,Samsara
8486,Bachelor Mother
8487,Please Don't Eat the Daisies
8488,Siddhartha
8491,White Heat
8492,"Christmas Carol, A (Scrooge)"
8493,Memphis Belle
8494,"Cincinnati Kid, The"
8495,Animal Factory
8496,"Panic in Needle Park, The"
8499,Pretty Baby
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira)
8501,"Hitcher, The"
8502,Show Boat
8503,Ivanhoe
8504,Box of Moon Light
8505,"Eel, The (Unagi)"
8506,Fear X
8507,Freaks
8511,"Immigrant, The"
8512,Silent Movie
8516,"Matter of Life and Death, A (Stairway to Heaven)"
8518,Anna Christie
8519,"Bat People, The"
8520,Deep Cover
8521,Dr. Jekyll and Mr. Hyde
8522,My Little Chickadee
8524,"High and the Mighty, The"
8525,"Ugly Dachshund, The"
8526,Around the World in 80 Days
8527,I'll Sleep When I'm Dead
8528,Dodgeball: A True Underdog Story
8529,"Terminal, The"
8530,Dear Frankie
8531,White Chicks
8532,"Door in the Floor, The"
8533,"Notebook, The"
8534,Two Brothers (Deux frères)
8535,De-Lovely
8536,"Intended, The"
8537,Kaena: The Prophecy (Kaena: La prophétie)
8540,Back to Bataan
8541,Bloodhounds of Broadway
8542,"Day at the Races, A"
8543,"Flying Leathernecks, The"
8544,"Now You See Him, Now You Don't"
8545,Plain Dirty (a.k.a. Briar Patch)
8571,Bob & Carol & Ted & Alice
8572,"Littlest Rebel, The"
8573,Reconstruction
8574,"Claymation Christmas Celebration, A"
8575,"Happenstance (Battement d'ailes du papillon, Le)"
8576,Kopps
8577,Comandante
8578,Undead
8579,"Scarlet and the Black, The"
8580,Into the Woods
8581,Pirates of Silicon Valley
8582,Manufacturing Consent: Noam Chomsky and the Media
8583,"Clock, The"
8584,Leave Her to Heaven
8585,Rapa Nui
8586,Roxie Hart
8587,Mayor of the Sunset Strip
8588,Killing Me Softly
8589,Winter War (Talvisota)
8591,"Philadelphia Experiment, The"
8592,"Wheeler Dealers, The"
8593,Juice
8594,"Secret Life of Girls, The"
8595,"Flim-Flam Man, The"
8596,Revenge of the Pink Panther
8597,Riders
8598,I Am Dina
8599,"Escapist, The"
8600,Angels with Dirty Faces
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège)
8602,Shadows
8603,Coming Out
8604,Taxi
8605,Taxi 3
8606,Pull My Daisy
8607,Tokyo Godfathers
8608,"Butcher, The (Boucher, Le)"
8609,Our Hospitality
8610,All of Me
8611,"Farmer's Daughter, The"
8612,Lassie Come Home
8613,"Time of Your Life, The"
8614,Overboard
8615,"Mask of Fu Manchu, The"
8616,By the Light of the Silvery Moon
8617,Butterfield 8
8618,Johnny Guitar
8619,Sister My Sister
8620,"Exterminating Angel, The (Ángel exterminador, El)"
8621,Ivans xtc.
8622,Fahrenheit 9/11
8623,Roxanne
8624,Freedom Downtime
8625,"Same River Twice, The"
8626,Dr. Terror's House of Horrors
8627,Confessions of a Burning Man
8628,Search and Destroy
8629,"Book of Life, The"
8630,Such a Long Journey
8631,Hard Times
8632,Secret Society
8633,"Last Starfighter, The"
8634,Tank
8635,Jungle Holocaust (Ultimo mondo cannibale)
8636,Spider-Man 2
8637,America's Heart and Soul
8638,Before Sunset
8639,"Clearing, The"
8640,King Arthur
8641,Anchorman: The Legend of Ron Burgundy
8642,Sleepover
8643,"Cinderella Story, A"
8644,"I, Robot"
8645,"Maria Full of Grace (Maria, Llena eres de gracia)"
8646,Distant Drums
8647,Follow That Dream
8648,"Girl of Your Dreams, The (Niña de tus ojos, La)"
8649,Gray Lady Down
8650,Long Day's Journey Into Night
8651,Man of La Mancha
8652,The Night of the Following Day
8653,Posse
8654,Prince Valiant
8655,Rustlers' Rhapsody
8656,"Short Film About Killing, A (Krótki film o zabijaniu)"
8657,"Tin Star, The"
8658,Zandalee
8659,Brief Crossing (Brève traversée)
8660,"Deluge, The (Potop)"
8661,How the West Was Won
8662,Joan of Arc
8663,Live Forever
8664,Mr. Klein (Monsieur Klein)
8665,"Bourne Supremacy, The"
8666,Catwoman
8667,A Home at the End of the World
8668,Some Girl
8669,Stay Hungry
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)"
8671,Zus & Zo
8672,Battle Hymn
8673,Crash Dive
8674,Disco Pigs
8675,"Enemy Below, The"
8676,Fist of the North Star
8677,Flash Gordon Conquers the Universe
8678,Guns of the Magnificent Seven
8679,"Hunters, The"
8680,In a Glass Cage (Tras el cristal)
8681,Lancelot of the Lake (Lancelot du Lac)
8682,"Last Valley, The"
8683,"Magnificent Seven Ride!, The"
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)"
8685,"Miracle of Marcelino, The (Marcelino pan y vino)"
8686,Morituri
8687,Orgy of the Dead
8688,Shalako
8689,"Shock to the System, A"
8690,Slaughterhouse-Five
8691,His Brother (Son frère)
8692,Wake Island
8693,What Price Glory
8694,You Were Never Lovelier
8695,"Bachelor and the Bobby-Soxer, The"
8696,Breezy
8697,"City of No Limits, The (la ciudad sin límites, En)"
8698,"Comfort of Strangers, The"
8699,Dancing in September
8700,Destination Tokyo
8701,Dr. Jekyll and Ms. Hyde
8702,Dream Lover
8703,Fausto 5.0
8704,For Queen and Country
8705,Funny About Love
8706,"Greatest, The"
8707,Grief
8708,Hometown Legend
8709,How I Got Into College
8710,Map of the Human Heart
8711,Mr. Blandings Builds His Dream House
8712,My Favorite Wife
8713,"New Adventures of Pippi Longstocking, The"
8714,Night and Day
8715,No Name on the Bullet
8716,"Plainsman, The"
8717,Slaughter of the Innocents
8718,"Snake Pit, The"
8719,"Spoilers, The"
8720,"Super, The"
8721,Tai-Pan
8722,Two of a Kind
8723,Warriors (Guerreros)
8724,"Leopard, The (Gattopardo, Il)"
8725,"Goodbye, Columbus"
8726,"President's Analyst, The"
8727,"Day of the Locust, The"
8728,"Creeping Flesh, The"
8729,Swann in Love (Un amour de Swann)
8730,To End All Wars
8731,Moulin Rouge
8732,"Belly of an Architect, The"
8733,"Nest, The (Nid de Guêpes)"
8734,Love Happy
8735,High School Confidential!
8736,Out of the Blue
8737,Crimetime
8738,"Woman Is a Woman, A (femme est une femme, Une)"
8739,Mamma Roma
8740,"Lower Depths, The (Donzoko)"
8741,Ruby Cairo
8742,Night Patrol
8743,Biggles
8744,Fancy Pants
8745,"World of Suzie Wong, The"
8746,King of the Ants
8747,Uncle Sam
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)"
8749,"Beautiful Troublemaker, The (La belle noiseuse)"
8750,"Balance, La"
8751,Gun Crazy (a.k.a. Deadly Is the Female)
8752,"Set-Up, The"
8753,Unprecedented: The 2000 Presidential Election
8754,"Prime of Miss Jean Brodie, The"
8755,My Voyage to Italy (Il mio viaggio in Italia)
8756,"North Avenue Irregulars, The"
8757,Lovers and Other Strangers
8758,Kotch
8759,Greyfriars Bobby (a.k.a. Greyfriars Bobby: The True Story of a Dog)
8760,Side Out
8761,"Three Lives of Thomasina, The"
8762,"No Deposit, No Return"
8763,"One and Only, Genuine, Original Family Band, The"
8764,Under the Lighthouse Dancing
8765,This Gun for Hire
8766,Black Angel
8767,"Big Clock, The"
8768,Criss Cross
8769,"5th Musketeer, The (a.k.a. Fifth Musketeer, The)"
8770,Evilspeak
8771,Sherlock Holmes: Terror by Night
8772,"Spy Who Came in from the Cold, The"
8773,Sherlock Holmes and the Secret Weapon
8774,Sherlock Holmes: The Woman in Green
8775,"Counterfeit Traitor, The"
8776,"1, 2, 3, Sun (Un, deuz, trois, soleil)"
8777,Roadkill (a.k.a. Roadkill: Move or Die)
8778,Sherlock Holmes: Dressed to Kill
8779,Bon Voyage
8780,"Assassination Bureau, The"
8781,"Manchurian Candidate, The"
8782,Thunderbirds
8783,"Village, The"
8784,Garden State
8785,Early Summer (Bakushû)
8786,Port of Shadows (Quai des brumes)
8787,Thunderbirds Are GO
8788,Thunderbird Six
8789,Castle Keep
8790,Revengers Tragedy
8791,Beyond Hypothermia (Sip si 32 doe)
8792,Octane
8793,PTU
8794,"Unfinished Piece for a Player Piano, An (Neokonchennaya pyesa dlya mekhanicheskogo pianino)"
8795,Musa the Warrior (Musa)
8796,"Funny Thing Happened on the Way to the Forum, A"
8797,Salesman
8798,Collateral
8799,Little Black Book
8800,Code 46
8801,In the Soup
8802,They Came to Cordura
8803,Blue Spring (Aoi haru)
8804,"Story of Women (Affaire de femmes, Une)"
8805,Attack the Gas Station! (Juyuso seubgyuksageun)
8806,Masks (Masques)
8807,Harold and Kumar Go to White Castle
8808,"Princess Diaries 2: Royal Engagement, The"
8809,Danny Deckchair
8810,AVP: Alien vs. Predator
8811,Yu-Gi-Oh!
8812,Novo
8813,We Don't Live Here Anymore
8814,Without a Paddle
8815,Exorcist: The Beginning
8816,Speedway
8817,"Trouble with Girls, The"
8818,It Happened at the World's Fair
8819,Double Trouble
8820,Spinout
8821,Harum Scarum
8822,"Unidentified Flying Oddball (a.k.a. Spaceman and King Arthur, The) (a.k.a. Spaceman in King Arthur's Court, A)"
8823,"Sting II, The"
8824,If a Man Answers
8825,Cheerleader Camp
8826,Human Resources (Ressources humaines)
8827,"Bill Cosby, Himself"
8828,Dead Ringer
8829,Benji: Off the Leash!
8830,Anacondas: The Hunt for the Blood Orchid
8831,Suspect Zero
8832,Warriors of Heaven and Earth (Tian di ying xiong)
8833,Vanity Fair
8834,"Cookout, The"
8835,Paparazzi
8836,Wicker Park
8837,Triggermen
8838,Alice Doesn't Live Here Anymore
8839,"Mangler, The"
8840,Who's That Knocking at My Door?
8841,Seeing Other People
8842,Past Midnight
8843,"Million to Juan, A"
8844,Camera Buff (Amator)
8845,No End (Bez konca)
8846,Highwaymen
8847,Graffiti Bridge
8848,"Vitelloni, I (a.k.a. The Young and the Passionate)"
8849,Under the Cherry Moon
8850,Flipper
8851,Smile
8852,Lord Jim
8853,"Small Circle of Friends, A"
8854,Night of the Demons
8855,Witchboard
8856,Roller Boogie
8857,Lilith
8858,"Apple, The"
8859,SuperBabies: Baby Geniuses 2
8860,Cellular
8861,Resident Evil: Apocalypse
8862,Criminal
8863,Evergreen
8864,Mr. 3000
8865,Sky Captain and the World of Tomorrow
8866,Wimbledon
8867,Anatomy of Hell (Anatomie de l'enfer)
8868,Head in the Clouds
8869,First Daughter
8870,"Forgotten, The"
8871,"Last Shot, The"
8872,"Dirty Shame, A"
8873,"Motorcycle Diaries, The (Diarios de motocicleta)"
8874,Shaun of the Dead
8875,"Come Back, Little Sheba"
8876,"Black Orchid, The"
8877,Second Chorus
8878,Class of Nuke 'Em High Part II: Subhumanoid Meltdown
8879,Murder on the Orient Express
8880,Mask
8881,Alexander's Ragtime Band
8882,"Boston Strangler, The"
8883,"Last Flight of Noah's Ark, The"
8884,"Man with One Red Shoe, The"
8885,"Sentinel, The"
8886,SSSSSSS
8887,Whispers in the Dark
8888,Stealing Time (a.k.a. Rennie's Landing)
8889,"Legacy, The"
8890,"Alligator People, The"
8891,Hear No Evil
8892,Basket Case 3: The Progeny
8893,Basket Case 2
8894,Orca: The Killer Whale
8895,AKA
8896,I Married a Monster from Outer Space
8897,"Trojan Women, The"
8898,"Robinson Crusoe (Adventures of Robinson Crusoe, The)"
8899,Hardcore
8900,Watermelon Man
8901,Flashpoint
8902,Bug
8903,"Terror, The"
8904,Jack-O
8905,1492: Conquest of Paradise
8906,Cannibal Holocaust
8907,Shark Tale
8908,Ladder 49
8909,Black Cloud
8910,I Heart Huckabees
8911,Raise Your Voice
8912,Taxi
8913,Around the Bend
8914,Primer
8915,Stage Beauty
8916,Shall We Dance?
8917,Team America: World Police
8918,Eulogy
8919,P.S.
8920,"Country Girl, The"
8921,"Rose Tattoo, The"
8922,Epidemic
8923,Tess
8924,I Wanna Hold Your Hand
8925,Spinning Boris
8926,Circle of Iron
8927,Cannonball
8928,"Fearless Vampire Killers, The"
8929,Black Beauty
8930,"Five Obstructions, The (Fem benspænd, De)"
8931,Born Rich
8932,It's Alive
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le)"
8934,Bebe's Kids
8935,All I Want for Christmas
8936,"Life and Nothing But (Vie et rien d'autre, La)"
8937,Friday Night Lights
8938,Tarnation
8939,"Final Cut, The"
8940,Hair Show
8941,Riding the Bullet
8942,Spin
8943,Being Julia
8944,"Dust Factory, The"
8945,Thérèse: The Story of Saint Thérèse of Lisieux
8946,Surviving Christmas
8947,"Grudge, The"
8948,Alfie
8949,Sideways
8950,The Machinist
8951,Vera Drake
8952,Falling Angels
8953,Stella Street
8954,Lightning in a Bottle
8955,Undertow
8956,Enduring Love
8957,Saw
8958,Ray
8959,Birth
8960,Voices of Iraq
8961,"Incredibles, The"
8962,Fade to Black
8963,It's All About Love
8964,Callas Forever
8965,"Polar Express, The"
8966,Kinsey
8967,Seed of Chucky (Child's Play 5)
8968,After the Sunset
8969,Bridget Jones: The Edge of Reason
8970,Finding Neverland
8971,Veer Zaara
8972,National Treasure
8973,Bad Education (La mala educación)
8974,"SpongeBob SquarePants Movie, The"
8975,Fabled
8976,San Antonio
8977,Alexander
8978,Christmas with the Kranks
8979,Guerrilla: The Taking of Patty Hearst
8980,Our Music (Notre musique)
8981,Closer
8982,I Am David
8983,House of Flying Daggers (Shi mian mai fu)
8984,Ocean's Twelve
8985,Blade: Trinity
8986,"Bellboy, The"
8987,Bush's Brain
8988,Cinderfella
8989,Damn Yankees!
8990,"Delicate Delinquent, The"
8991,"Disorderly Orderly, The"
8992,"Errand Boy, The"
8993,"Family Jewels, The"
8994,"Ladies Man, The"
8995,"Patsy, The"
8996,Stateside
8997,"Stooge, The"
8998,That's Entertainment
8999,"That's Entertainment, Part II"
9000,That's Entertainment! III
9001,"Wackiest Ship in the Army, The"
9002,Alexander the Great
9003,Conquest of Space
9004,D.A.R.Y.L.
9005,Fire in the Sky
9006,"Garden of Allah, The"
9007,I'll Be Seeing You
9008,"Invisible Man Returns, The"
9009,"Last Minute, The"
9010,Love Me If You Dare (Jeux d'enfants)
9011,Portrait of Jennie
9012,Ruby Gentry
9013,Secret Honor
9014,Since You Went Away
9015,"Slipping-Down Life, A"
9016,Splatter University
9017,Twist
9018,Control Room
9019,Celsius 41.11: The Temperature at Which the Brain... Begins to Die
25735,"Cheat, The"
25736,Dr. Jekyll and Mr. Hyde
25737,"Golem, The (Golem, wie er in die Welt kam, Der)"
25738,"Last of the Mohicans, The"
25739,"Idle Class, The"
25741,"Phantom Carriage, The (Körkarlen)"
25742,Destiny (a.k.a. Between Two Worlds) (Der müde Tod)
25743,"Sheik, The"
25744,Haxan: Witchcraft Through the Ages (a.k.a. The Witches)
25745,"Man from Beyond, The"
25746,"Hunchback of Notre Dame, The"
25747,Why Worry?
25748,HE Who Gets Slapped
25749,"Marriage Circle, The"
25750,Sherlock Jr.
25751,"Big Parade, The"
25752,"Freshman, The"
25753,Greed
25755,"Phantom of the Opera, The"
25757,"Jazz Singer, The"
25759,October
25760,Old San Francisco
25762,"Unknown, The (a.k.a. Alonzo the Armless)"
25763,"Pandora's Box (Büchse der Pandora, Die)"
25764,"Cameraman, The"
25765,"Fall of the House of Usher, The (chute de la maison Usher, La)"
25766,"Crowd, The"
25767,"Man Who Laughs, The"
25768,Sadie Thompson
25769,"Steamboat Bill, Jr."
25770,Applause
25771,"Andalusian Dog, An (Chien andalou, Un)"
25773,Little Caesar
25774,"Golden Age, The (Âge d'Or, L')"
25775,"Champ, The"
25777,Monkey Business
25778,Night Nurse
25782,Boudu Saved From Drowning (Boudu sauvé des eaux)
25783,Doctor X
25785,"Land Without Bread (Hurdes, tierra sin pan, Las)"
25786,"Old Dark House, The"
25787,Rasputin and the Empress
25788,Scarface
25789,Shanghai Express
25792,"I Was Born, But... (a.k.a. Children of Tokyo) (Otona no miru ehon - Umarete wa mita keredo)"
25793,Vampyr
25794,What Price Hollywood?
25795,Dinner at Eight
25796,"Ghoul, The"
25797,Gold Diggers of 1933
25798,Island of Lost Souls
25800,Lady for a Day
25801,She Done Him Wrong
25802,"Son of Kong, The"
25803,"Vampire Bat, The"
25804,Wild Boys of the Road
25805,"Atalante, L'"
25806,"Barretts of Wimpole Street, The (a.k.a. Forbidden Alliance)"
25807,"Black Cat, The"
25808,Imitation of Life
25809,"Lawless Frontier, The"
25810,"Lost Patrol, The"
25811,"Merry Widow, The"
25812,"Scarlet Pimpernel, The"
25814,Toni
25816,Bonnie Scotland (Heroes of the Regiment)
25817,Break of Hearts
25818,"Informer, The"
25819,Mark of the Vampire
25820,"Raven, The"
25822,Werewolf of London
25824,"Crime of Monsieur Lange, The (Le crime de Monsieur Lange)"
25825,Fury
25826,Libeled Lady
25827,Mr. Deeds Goes to Town
25828,"Petrified Forest, The"
25829,Revolt of the Zombies
25830,Show Boat
